age,education_level,experience_years,department,job_level,manager_tenure,projects_completed,story_points_completed,billable_hours_ratio,avg_task_delay_days,on_time_delivery_rate,bug_count,code_review_score,defect_density,training_hours,certifications_count,sick_days,unplanned_leaves,peer_feedback_score,manager_score,kudos_count,promotions_last_2_years,salary_percentile,performance_score,performance_band
46,PhD,24,Sales,5,4,1,180,0.6777632522322067,12.768697318414155,0.9825428268699217,49,2.4216216270493423,2.60517445435969,28,6,7,5,1.1313417163355104,3.6512123455029433,5,1,53.90901450222475,0.382971783360415,Low
42,Master,19,HR,4,2,13,72,0.35423853858883786,1.5680341929733026,0.6241633957204354,41,4.28198577863142,6.457903577950729,52,7,12,2,2.873638180097435,4.377334196797351,0,1,19.85829782260834,0.5167058192327668,Medium
57,Master,35,Sales,2,14,1,156,0.31262030627123855,8.701732517121238,0.8088763675103028,22,1.1788277256754478,1.1759961659870177,21,8,5,6,4.5411313163876015,4.063409216148037,6,1,53.95229435126496,0.45077502908239275,Low
44,PhD,20,IT,2,3,2,59,0.3716325256738442,14.247858868469969,0.4381214334543512,14,4.02172440248811,9.483093804303666,71,7,11,0,2.4463610656812387,2.5165572630903696,3,1,18.299771660209885,0.43354749089392197,Low
37,Bachelor,14,Finance,3,14,14,170,0.5873490995881655,17.07081468659545,0.6377484080898436,30,2.068287765396351,2.2481289951018457,14,6,8,8,4.729801684322573,2.914808803403142,8,2,43.8737207510412,0.3494304774046269,Low
35,Master,14,Finance,2,13,12,150,0.9532350419343127,11.777704042573387,0.9782905967129083,8,2.907351099432286,9.996356254254438,68,2,14,3,3.5224338866024376,1.744528617472398,14,2,79.95603162422289,0.4836035961843276,Low
52,PhD,31,IT,1,19,14,87,0.7461817368464551,12.719177336972853,0.7233885246700724,42,4.290545086228882,4.957337953024604,63,1,11,5,4.736621375172025,2.1680564017629362,5,2,46.19192934106374,0.49652596862963383,Low
26,PhD,5,HR,5,18,9,106,0.8612781299128605,0.778236396860517,0.5727277020009067,24,2.085436140764548,7.7142998899293636,3,2,8,5,4.028666501650079,4.112502645146087,16,2,14.869931829754822,0.46248169446761755,Low
56,Master,35,Finance,4,12,13,199,0.6264622161531839,18.807082939419637,0.47216257787716415,24,1.740830046575574,0.021840945055572325,74,3,8,2,1.4137406665950492,4.575913567532433,19,1,72.38286818229452,0.3311573404016264,Low
44,Master,22,Operations,5,9,2,52,0.55316625823653,0.9166297046586118,0.8221170041089183,48,3.725252741391537,8.887464047516419,17,3,5,3,1.9246054702507083,3.897841693005647,17,2,18.676841627000883,0.4080439083163505,Low
50,Master,28,Finance,3,4,2,186,0.3758802609016359,15.042804617999561,0.7869136260578361,20,3.133579566027218,2.7000204478058043,41,5,11,9,2.5766818183340248,2.8606947866265533,3,2,73.85498743701095,0.4308595375418839,Low
32,Bachelor,11,Operations,4,19,6,45,0.9131531155303434,3.825959079123014,0.6243632281622647,8,3.057615474984738,6.679367445480652,29,6,14,2,1.680427528048304,1.3460370757589901,8,0,47.93522892158333,0.43055227229283055,Low
39,Bachelor,18,IT,4,19,7,131,0.848212020319532,18.539049161427535,0.9705648111195005,47,2.0270780621516526,8.063552807935896,14,3,11,5,2.979646419106642,1.2277917947937929,13,1,45.37417590943016,0.3608605989236363,Low
33,PhD,12,IT,1,5,13,117,0.41768266831840756,13.839109866128549,0.4133216877927102,37,1.1395212232801106,1.6414774055900205,69,9,8,0,2.8854726228059624,2.4973022584514153,2,2,85.14350378574747,0.2606758027966693,Low
30,Master,8,Finance,3,3,7,19,0.6585823947133823,14.583901685524118,0.5822343109790955,21,2.6410765533268674,4.42509481329229,54,5,2,7,4.825036792109525,2.8552868750706524,0,2,70.86035243406687,0.437230960925975,Low
31,Bachelor,10,Sales,2,1,13,104,0.6411623655448714,2.8193018073174327,0.9526416917797489,42,1.426237921871072,4.9383594065192336,52,8,4,7,2.734911531583911,3.4364824888531875,10,2,3.291079695493926,0.41589860513819177,Low
38,Master,17,Operations,1,15,9,15,0.73756408688057,7.746879485973539,0.5925612629916642,22,4.623956602596809,3.1211946533920454,15,5,1,8,4.142507217151991,1.0259580855479888,0,1,29.617431460160237,0.4102085724027026,Low
59,PhD,35,HR,1,17,6,66,0.9623308257938827,11.5918902809643,0.5513517003131022,48,1.165001293886922,4.817558297289814,72,2,11,5,4.76764217940592,4.958891561865226,11,2,87.09206608498987,0.3941040707590513,Low
28,Bachelor,4,Finance,5,4,14,138,0.7058400092337357,14.939419600545222,0.7205322459587484,3,2.7266034167375257,3.1754565765533806,33,0,12,0,4.507955323895942,2.4557555336161716,8,0,1.832616854519864,0.48979908261330274,Low
34,Bachelor,13,HR,5,3,8,80,0.678152086745033,0.2871062700725706,0.8942810499523227,28,1.2089823348033115,3.6074774505520923,26,9,12,2,1.8346704980463673,4.392378655204485,4,1,54.52534462619704,0.46839229233381585,Low
30,Bachelor,7,Finance,5,12,11,195,0.3352260530542647,19.172036961999623,0.46188805652701664,14,1.3821754982590653,6.6933117870273895,12,9,7,0,2.984119577014177,3.1398668226616175,14,0,72.78256691739439,0.3372940114539701,Low
48,PhD,27,Sales,1,18,6,30,0.34403523321261675,17.584854752200233,0.9658124257874416,0,3.635466667688088,6.32593268304997,99,4,10,4,2.390959129183703,1.521757818133386,17,1,62.18560854845758,0.46113025885690423,Low
23,Master,0,Sales,2,1,2,101,0.43114275392875223,3.947668990902856,0.8770437287086984,29,3.588445043896378,2.3226572579752522,26,9,12,2,2.599434780548862,4.190262210138087,8,2,76.05322021044364,0.4797495729366612,Low
26,Bachelor,3,Sales,4,12,1,136,0.3227295401842238,16.100725346711304,0.5087501533309312,28,1.1322087795177591,8.974828847954246,72,9,3,1,2.443227304983005,3.8393082996795043,12,1,72.56918489147458,0.32871922931552644,Low
50,PhD,27,Sales,5,10,5,89,0.8203470268990087,9.403126306876116,0.8272047767188977,19,1.0045259004834808,8.627885456713907,68,2,5,2,4.3054368407000165,3.109744339716912,12,1,69.20306951531133,0.462173835750381,Low
58,Master,35,IT,2,3,14,65,0.8063312127957742,8.15974259436441,0.6309752335825343,32,1.315272308971136,5.090833066899516,85,7,5,8,2.80855622048979,3.05821236533512,12,1,82.15398609256522,0.46009111338891134,Low
59,PhD,35,IT,3,19,9,125,0.39523936410215005,4.917550327850919,0.6413768068457912,40,4.051995590847769,4.332507426957504,30,9,4,7,3.094777328978753,1.3499184230037122,9,0,64.56906684495384,0.3631141763280147,Low
40,Master,16,Operations,5,19,8,157,0.8852552305566965,10.781308905895035,0.8699740554633199,43,3.3383058910060286,3.768559829841088,2,0,11,2,4.929789428188299,3.6233957942954964,9,1,40.241849425698206,0.4294792539710404,Low
29,PhD,6,HR,4,14,14,191,0.40835022439227836,14.057560589479152,0.9776708847884393,35,1.1524729807539664,7.072679186664391,29,1,11,1,1.2399170887660658,4.644980623017199,6,2,47.19091099145876,0.32044627384555097,Low
22,Master,1,Finance,3,3,13,34,0.5108229108981511,7.040523909180681,0.4759935237083164,21,2.952388063491309,6.716660572094705,20,2,0,4,2.951830559162995,1.3729796768854334,4,1,71.67247826814506,0.2634265042883577,Low
43,Bachelor,21,Finance,3,8,4,165,0.4742838294129555,11.842822246182426,0.6523781421272916,12,3.8481174282178054,1.9618060693797867,98,2,10,0,4.096246827784464,2.0540458025956196,19,1,87.63060296667939,0.5172915098274876,Medium
38,Master,16,IT,4,6,5,14,0.5606149690011335,13.384884265416682,0.688564964850582,6,4.475805578403225,6.714580313003613,5,7,6,3,1.6046478327529061,4.609231893768396,6,2,27.221880083977567,0.487436659130558,Low
28,PhD,4,Finance,5,18,13,129,0.4782646361229733,13.64467997433629,0.6257870901729986,7,4.7361459626360425,2.5243119410203994,91,4,9,7,3.4461263784590956,2.137375639279173,19,2,34.207679597107074,0.5336184695376963,Medium
46,PhD,24,IT,1,18,5,30,0.6422656485069165,-0.8567458411140345,0.617913474229735,27,2.3097622518162666,0.18558336523525565,31,7,14,0,1.957859118137867,3.6157746887197053,9,0,93.07393963624126,0.43710312705463006,Low
25,Master,1,Operations,4,5,6,27,0.5851855169482798,16.914451725071473,0.4313612005369579,44,1.5433297136530628,6.99208677537377,41,5,7,4,4.46961645289827,3.1392726597725766,9,2,57.85117924094454,0.2739113089263013,Low
57,Bachelor,33,HR,4,5,3,184,0.9905986435455285,8.081572924831054,0.811323172337574,42,1.9477036829257899,6.447936024607496,61,1,0,3,2.308398661600317,3.3853104200154482,12,2,17.896181713500102,0.3935677562494603,Low
27,Bachelor,3,Operations,4,19,5,66,0.33914844508975794,3.773153797316718,0.6617286502720272,8,4.104685968160895,4.108092623743414,88,3,9,5,2.316251267603638,2.6631556063090125,14,2,66.36951389123827,0.5187221641996729,Medium
52,Master,30,Sales,3,14,2,102,0.39952696347114613,3.3188191645529947,0.5168762815863561,24,4.885936860169243,5.2568605591950615,31,8,6,6,3.392775514071574,2.1999658822148445,5,1,99.07621555393796,0.46059032665449917,Low
40,Master,16,Sales,2,14,10,28,0.3369781257360217,8.626310482566911,0.889620101381241,15,2.865574469441522,9.471691917057596,98,3,3,8,1.7342516324796349,1.1941338029186759,19,0,82.34535644704,0.41733541415126274,Low
48,PhD,25,Sales,1,19,1,137,0.738088836487663,17.510293868317103,0.8815364488909767,9,2.221412854191159,5.9520018090543765,85,4,5,0,2.139554555612244,3.9771237571766567,11,2,74.57411365514027,0.4798298545427321,Low
31,Bachelor,10,Operations,5,8,11,106,0.3381564941896037,6.323646797018233,0.6918349768533363,10,2.716762327840138,6.578839353365314,87,4,8,9,2.666527400477646,3.984373848776907,18,2,20.804665426626922,0.44894796327499165,Low
47,Master,26,Finance,5,3,1,140,0.8855078161632863,14.493966429237954,0.5790703966886563,30,2.2192525785805297,0.6391132094914109,38,9,14,3,2.4145514525604415,3.682902960314893,10,2,87.61397846840072,0.39530133504521103,Low
40,Bachelor,16,HR,2,17,10,179,0.6583570414773494,0.1300120817188093,0.7828556354778715,11,2.025950092828617,1.6599446067512524,63,7,4,5,3.0995088720223296,3.5745351524784823,5,1,52.57888435355464,0.4790087631973945,Low
24,Master,3,Sales,4,17,7,30,0.6689053372070736,8.47324744732336,0.5728912814664419,30,3.3750030096287182,3.0095227641158817,29,5,7,9,3.398560576275865,1.9748685286701049,0,1,88.92900220719557,0.3557602911805397,Low
34,Master,12,Sales,1,4,2,49,0.6931161553985359,19.817095088640183,0.5416047581942273,13,1.0629439214941776,5.393793180281431,62,9,4,6,3.2666698150006583,1.0893797350651648,1,0,32.98278294248793,0.3309430094750258,Low
49,Bachelor,27,Sales,5,19,4,76,0.4195695944143475,14.949631661431415,0.8383087924157959,43,2.0382089946599526,7.765908959833212,95,6,1,6,3.616673247967729,4.234861587541759,14,0,6.205105263543276,0.4339117977276168,Low
41,Master,20,HR,5,10,5,162,0.43838321218014126,2.6316267456934863,0.42419514383257045,31,3.645528311379956,3.2124087778858703,30,5,3,7,2.230998066431281,2.9645541427833075,3,1,47.59759686597461,0.31844849385697266,Low
49,Master,27,Sales,4,4,7,136,0.5231721260111033,9.031712421354035,0.4568610826207564,49,1.12825078522722,3.5638243047877394,86,4,13,9,1.5057049086201122,2.2273525228104734,4,2,26.983760481787765,0.29953608905728324,Low
29,PhD,8,HR,2,3,2,64,0.7154474910752959,3.1397448002684643,0.4040729044141539,16,1.33280726603574,2.5615088517374884,39,4,1,7,4.043230165724308,1.4077276271222803,14,2,71.52292897762982,0.343137621001205,Low
22,Master,1,Sales,1,11,14,189,0.44708244315815016,7.010340399775204,0.4917659118852557,34,2.173584579143139,2.546093292953059,32,2,6,7,4.4031215305227285,1.2508863636055536,10,0,95.71065528560324,0.3337777032626217,Low
24,Master,3,Operations,2,1,6,181,0.38143220899328284,15.161848522169226,0.4413940052262757,0,4.51121919443594,9.488638458947966,62,6,6,7,2.028024928889729,2.395466887180709,9,2,69.0974151151564,0.4128610980440224,Low
34,Master,10,Operations,2,12,1,118,0.9790818204929024,14.966945936388882,0.9974814206679512,28,4.059544640661185,6.354571796188901,24,9,13,7,2.628367824632079,4.218948259067762,16,1,88.69339297092034,0.5916237385593347,Medium
49,PhD,28,HR,1,9,7,107,0.31538727036673603,3.0182083138524725,0.5732859819724537,3,1.088626517664974,1.5590124353994683,35,4,14,5,2.994276867854221,4.674894997335322,1,0,45.30240136012063,0.3909107529158055,Low
46,Bachelor,22,Operations,1,8,9,193,0.861888183735215,18.28891299940692,0.4895608076015484,22,3.0068512667539675,7.222485780842599,23,6,2,8,3.1333073710117456,4.587005458452259,19,1,77.16407371953017,0.44969457829972986,Low
54,PhD,33,HR,5,9,5,192,0.8516246047025153,11.036500020826189,0.5445977547975508,27,2.098749975949667,7.22021143360029,94,1,13,2,3.6379606843506074,4.6800033389986195,9,1,84.30434366717034,0.4505711475141554,Low
59,PhD,35,Operations,5,6,5,121,0.5080498796915671,6.358334401164319,0.9616753429240807,15,3.594582636248252,6.664701960537051,57,8,12,5,1.1664129334212854,4.630901372517371,19,2,71.08756275835424,0.514545063400085,Medium
27,Bachelor,6,Operations,1,3,4,124,0.39493863120511935,9.042582777178934,0.7120961338146374,11,3.886215530373845,1.347204450906636,38,7,6,4,3.885908330936068,3.1088990064015833,2,1,50.777728606956465,0.5410314158034342,Medium
53,PhD,31,HR,3,18,3,126,0.4019400526937964,11.311567575630361,0.6188908577847141,20,4.4514503085171295,4.079914834695869,45,4,14,7,1.247884027917641,1.8776625542276153,18,1,62.586610961536806,0.38101376194546266,Low
42,Bachelor,18,Finance,5,9,9,96,0.7882021320660346,10.317591700607279,0.9240348747455316,44,2.901664948416057,1.0675633049441313,76,1,0,3,2.8731542706914714,4.192186331347282,4,2,70.05069956788803,0.5438058989891253,Medium
37,PhD,13,Operations,3,2,5,90,0.7499646137603215,8.70091078179592,0.6369941623294195,16,4.977800354182338,8.166205040921366,9,5,0,3,4.3106845422767766,1.854851899410316,2,1,25.30844032214269,0.45721942771094864,Low
42,Bachelor,21,Sales,1,18,8,75,0.8479219719759707,9.108521689966803,0.6010051419746175,39,4.919944429148437,6.5517214317791925,86,7,8,9,2.804861253113585,2.0688291070262763,7,2,80.95792609149848,0.4737609594312925,Low
32,Master,11,Finance,5,1,9,28,0.9562368206793732,1.8810620294134957,0.5243695135298414,12,4.528666897884133,5.072039367678184,81,6,5,9,1.596358995072991,1.9330172872901938,4,1,95.03245389672733,0.4986381353343647,Low
58,PhD,35,HR,2,19,5,144,0.7843491542866143,15.880123894702947,0.6266780943456469,31,3.2994779806322834,3.430154765005966,31,7,12,4,4.940135380023839,3.0599296147832233,11,2,46.5239315179936,0.4782592584197923,Low
57,PhD,35,Finance,1,9,10,127,0.4090960755860104,9.918727038702338,0.5900106136101556,36,2.59202575001526,1.842494744944334,96,3,13,5,4.557141848297054,2.2873100326763196,13,2,70.10671831098773,0.41721868654918215,Low
56,PhD,34,IT,4,1,9,51,0.47040983173578743,0.883756957503468,0.8063823755788846,49,2.45754524055914,1.064475888331079,35,2,11,3,4.085254532900056,1.6166241985013658,6,0,73.7025905790354,0.399573730435325,Low
40,PhD,16,IT,3,1,2,51,0.8895356116111801,14.855456234821116,0.5737496228024362,14,1.0484990003509793,9.692406075368996,27,6,4,1,2.6460464115968416,2.8126936475755295,10,1,66.22475475214803,0.3168656429175285,Low
41,Master,17,Operations,1,16,9,68,0.446514253083946,18.51376752430172,0.7463198478535369,11,1.996697988969466,1.9964864195602305,15,1,12,1,1.7353829075571912,4.495628955140668,7,1,54.71151083286355,0.39592803634004914,Low
39,PhD,15,Operations,1,15,11,29,0.350765621868137,18.840751783213165,0.43953529901918365,48,3.8752329397966583,0.5987462672138566,15,4,5,2,4.765644725674004,3.282211419799889,4,0,88.16479545748106,0.3079507367706495,Low
35,Master,14,Sales,5,15,4,82,0.7922960378295754,6.1183901130458,0.5147734940179086,14,3.414528399572266,9.616667721824964,17,6,5,1,3.129404506068556,4.513342423550348,7,2,44.892670926889444,0.45433590730082046,Low
36,Master,12,Finance,5,13,6,26,0.5817684488430994,0.981371218336589,0.6444431629668093,33,4.665688756670134,5.489517413578271,7,0,0,0,4.409421841549941,1.7834887403165496,11,2,6.110295648660358,0.4083153734244396,Low
52,Master,29,IT,5,6,6,36,0.9440280367821325,9.404791785927433,0.9621695523452173,5,1.2000890676662315,7.966567349911429,79,3,4,7,2.368380023037703,1.667895494690216,14,0,84.45563757121603,0.48123825043188523,Low
22,Master,0,Operations,4,10,6,184,0.755178549765563,0.4774030456828551,0.6263511914294173,16,1.6211064127093224,0.4376584719831855,74,1,8,4,2.3411532683178824,3.302308502793681,18,0,67.39812723165507,0.4048212013485232,Low
24,Bachelor,2,Finance,5,0,2,11,0.36329328445416254,18.547723207277578,0.7984444727199005,47,4.156975157408521,5.669458574796547,69,5,3,9,4.942161922696156,2.853315606185092,15,2,84.92586264996466,0.42899048194622297,Low
37,Bachelor,13,Operations,1,10,7,72,0.9634995970775624,2.038751801813212,0.5530523334528389,48,2.434030524781335,3.9820996411799516,0,0,2,0,3.087332193979399,3.6406905665878275,13,2,13.85474424446943,0.3406682900046093,Low
44,PhD,21,Operations,5,3,13,71,0.4809900845481721,3.5608489189256094,0.47622014558393905,19,1.4733813348715117,7.719644343498835,61,6,0,8,1.5627816954429852,4.178507164107126,6,0,3.075294050971633,0.3791343453917413,Low
32,Bachelor,10,IT,2,6,6,109,0.5360487432844,6.946003591469349,0.4351219600480301,8,4.985802020400357,0.3842564563905859,75,2,13,7,1.8786987119788296,4.005229182608706,7,1,93.43745403825014,0.48132498165118964,Low
33,Bachelor,9,IT,5,14,11,28,0.5815822895784795,6.429618308300768,0.5832480991256508,4,4.149001210677452,4.016905685616143,37,0,14,3,2.927777117570883,4.769044694634244,6,2,14.772830585057427,0.47868523767399285,Low
31,PhD,10,Operations,4,17,14,26,0.3358570074830193,15.48258363275356,0.4945966160781448,22,2.6349641470324903,7.99073419486196,91,7,1,7,1.1698836419536454,2.593025636628046,17,0,80.96523320704519,0.30647329914103394,Low
53,PhD,30,HR,2,11,1,78,0.6475607955614233,8.038970052121172,0.5044062688096745,32,4.293389907784562,5.226972646383699,44,6,2,9,2.850135941513202,1.825546968992723,5,1,82.32099421806357,0.4431342395641589,Low
37,PhD,16,Operations,1,16,2,176,0.38632294375270454,1.7569017200734116,0.85645558503217,37,3.7224154804766134,5.50038740998604,57,1,3,6,2.6757633683205104,3.203650559791543,18,1,70.8705200549003,0.4991783286263686,Low
29,Bachelor,5,Operations,1,0,7,126,0.5806792286818462,3.8786177006936304,0.40950284256692454,13,4.159899038279333,0.971646819659655,80,6,6,6,4.117345061277948,1.4429724807647424,3,1,13.126221109287094,0.4630700318443302,Low
59,Bachelor,35,Sales,3,10,1,90,0.5454968515944589,9.200494474125485,0.7346860754412607,16,4.260825510262599,1.3233055612009137,0,2,5,0,2.419767857956967,2.1554044933265257,2,1,66.73986245608076,0.4468730966566981,Low
33,PhD,9,Sales,2,0,1,48,0.8409880583985523,1.2439861833749677,0.6276768283560789,18,1.3389147331612716,6.7699960536578585,31,8,10,5,4.930195046158397,1.8315522210525779,16,0,88.90865833268656,0.4526075486804414,Low
45,Master,24,Sales,3,14,1,45,0.8622193581429118,11.456424864212309,0.7039299999451283,32,3.4918915507523827,6.750466222899199,7,7,7,3,1.7230796772036125,2.5862548671883236,18,2,42.55316448008833,0.3500586134858336,Low
49,PhD,26,HR,2,9,8,177,0.4073890176723616,10.44644074412521,0.7376981423287617,0,1.0271422119073104,9.791033942522734,39,4,13,9,3.3639467398725396,1.4448663000088615,14,1,41.351685437859885,0.3243734384358742,Low
29,Master,8,HR,2,6,4,182,0.5565858311654583,13.723450960409668,0.5880206166743669,12,1.1738249852046825,7.119529880655504,55,6,8,9,1.3587971880330185,1.1273669781923914,5,1,44.285830957941904,0.3377768660999313,Low
49,Master,25,Operations,4,1,4,141,0.5613472127222822,18.629501538346087,0.5770653161105712,45,4.615920036223363,4.932434959334473,62,2,14,9,3.935455935975928,3.627176018520127,11,0,8.227189067620644,0.44598125122526333,Low
57,PhD,33,Sales,3,9,13,162,0.4059873107552595,18.069600344225424,0.8400411096009435,26,3.110254885427222,8.573278235335529,87,0,5,1,4.9790147522478865,3.4409959131592194,18,1,89.20255690299734,0.528869133803437,Medium
47,PhD,26,HR,4,3,2,167,0.8589174535358333,18.81366359751429,0.9227661928726943,5,3.9436079434740994,1.0447298581593623,73,0,6,9,4.276554551006528,3.8334357441546447,5,0,86.91828639805104,0.6450801915467138,Medium
29,PhD,6,IT,2,11,11,38,0.7950598298347962,3.3837431345214206,0.5155489794751167,5,4.354003961772584,4.492958208962545,73,1,3,6,3.222814162881205,3.641545761085376,10,0,99.79093217902863,0.5412733971138008,Medium
49,Bachelor,28,Operations,1,18,11,60,0.4332672504079243,0.8944367460658018,0.4585712563210894,32,4.79834707025834,2.8710911092756977,35,7,1,8,2.938965429598768,1.457178724569534,19,2,58.518314149841345,0.34010256203432665,Low
49,Master,25,Finance,2,10,11,161,0.5567053360156593,4.650087410921867,0.9386774838352155,29,4.4774113916911835,1.0463780692762559,88,0,8,4,4.340119845067388,2.164315525502585,19,1,75.11916364513857,0.5166630511481973,Medium
58,Bachelor,35,Operations,4,7,1,23,0.37406351739955995,17.69187380085892,0.6099372781884392,45,2.9332457947891757,7.635020847203663,56,4,8,7,4.743896338842897,1.5181064396014095,9,2,20.267190630730468,0.28623981141431554,Low
57,Bachelor,33,Finance,3,17,12,78,0.7397446179651307,19.38517644171674,0.7307904343976885,34,2.343881229522046,5.107920304988839,73,8,14,4,4.9568261031923715,4.371889608194253,15,0,66.75288182241695,0.486153239336946,Low
48,PhD,27,Sales,3,10,10,155,0.38496034718403377,16.905148923550474,0.6157258867120021,22,1.6179729448241527,5.567687198974907,82,8,3,6,2.5861569102579365,3.987614621422093,17,1,64.97328487573907,0.40832239759006134,Low
38,Bachelor,15,Finance,4,10,9,179,0.9901539180374423,0.4203898648059594,0.4754814018076308,9,2.60128592994912,4.11255187910329,44,1,11,6,4.963669899178049,1.8061080116729697,13,0,90.12087358416125,0.4173755947869776,Low
30,PhD,7,Sales,3,12,7,66,0.8464774522815035,18.84341595731545,0.7535989869686368,18,2.4659743166446537,4.603372316027352,78,6,2,8,1.623705008695326,2.3652369619595737,3,0,83.07927228390741,0.40434276604115676,Low
54,Master,33,IT,5,2,4,21,0.5731669847087966,7.313876601717292,0.7150845110617778,27,3.2382993678234935,1.1601738712300314,79,0,9,2,2.0141991037276368,4.866459969056857,11,0,93.84664626177631,0.48505784956707315,Low
41,PhD,20,Finance,1,11,12,26,0.704994752595548,-1.795173603228219,0.5217961355147184,22,3.6620376350288537,6.729178242869764,1,2,13,0,1.3560644989355848,3.376637431518606,19,1,86.88334727016075,0.3686452733845535,Low
34,Bachelor,11,Operations,1,2,6,39,0.937939271351486,7.7326622964602585,0.6711214267913668,3,4.913301905780189,4.324473596052138,92,5,10,1,2.0869540659379267,4.204622389204629,7,0,86.8693894898852,0.6317291793393784,Medium
49,Bachelor,25,Sales,1,9,14,97,0.6878694962770783,-0.986478267139713,0.8781685024093875,19,3.91354474440293,8.167675731295832,67,8,5,5,4.0717502064720446,2.0583641390749166,6,0,6.372332668871827,0.5693963191871171,Medium
50,PhD,27,Operations,3,16,2,108,0.4221489404785686,9.965314265544587,0.7542556618647348,18,3.574994129771693,1.962872001430761,49,9,13,9,4.411697432713799,1.8402116807172209,8,1,84.59619526959558,0.49129066632387397,Low
34,PhD,10,HR,3,1,7,32,0.5650923489068115,5.4481886036151295,0.45815039624019693,41,2.3403697370733703,2.0505509341883577,28,1,13,9,4.115570580410287,4.135667715386194,16,2,60.747839450311815,0.40583033269926083,Low
56,Bachelor,35,Sales,2,16,2,138,0.8902014055208218,8.415568539069072,0.7288128983374811,26,1.138015505993304,6.457595715306877,94,6,2,8,3.524263112670785,3.7434898209257605,9,0,38.04444517659612,0.4634606547773176,Low
27,Master,6,Finance,2,15,10,88,0.7509491111927324,11.489747936348575,0.8216429795737521,33,2.152500515418767,8.46003423397397,80,3,0,2,3.0558660500905823,3.723911716847055,2,2,5.651462438806232,0.437034840093858,Low
39,Master,15,Sales,1,1,8,41,0.7555070690336602,17.113624107992045,0.8756220434684509,3,4.0737916018384706,4.721978386181753,9,1,3,9,3.834817156854586,3.2105383273167756,7,2,67.76737747680467,0.5463979074479154,Medium
26,PhD,5,Operations,5,19,8,18,0.9067750399819423,12.561834682382429,0.7774705471805601,37,1.821087763215207,7.269538687331,26,2,0,1,2.563334197068887,3.2543133711061953,13,2,32.820175053761744,0.38093541516461593,Low
46,Master,22,IT,2,5,1,24,0.9257811402237532,7.549075106519975,0.49159489872447026,6,3.848752774696458,9.993299214930856,14,5,1,0,4.365233405998808,3.942790021225015,6,2,46.777626498603475,0.5467158603554341,Medium
23,Bachelor,1,Sales,2,9,13,165,0.9438548002456053,16.027412780748033,0.8261039599540965,47,3.3191193702776634,9.902656397289281,59,9,2,1,3.7087603759071417,2.080009924484781,15,2,68.17284370551343,0.437229016785254,Low
31,PhD,8,Finance,3,9,8,161,0.3663944352772093,17.922807026608908,0.8064051076489098,6,1.6874274790018595,7.443368428217001,30,8,7,2,3.791218793977634,2.411073863427823,17,2,91.17745470241428,0.4427791209601789,Low
51,Bachelor,29,HR,5,7,2,197,0.6808882013741706,0.634719261508339,0.41465612976437993,49,2.0464992251673197,7.395864896782488,20,7,9,6,3.143743972516285,4.48654708208022,10,1,82.54369156049984,0.40768417902354376,Low
26,Bachelor,2,IT,1,0,6,172,0.8183566648528229,9.702525506161411,0.6470486005541459,25,2.985214413945906,2.4761888719890566,59,9,3,1,4.540915936844691,2.235460804048631,5,1,45.059712910359984,0.5019759496620867,Medium
54,Master,31,HR,2,12,13,36,0.8298487915889097,4.259263114333772,0.599770148177424,25,2.67349882043139,8.335396315437738,57,8,3,4,2.00805893471621,3.185238285517196,19,2,38.778315744637894,0.41580194502870327,Low
22,PhD,0,Sales,5,8,1,118,0.7247013413790027,-0.9646536467071571,0.801647238552186,18,4.114255390187038,4.051021270471206,40,3,12,1,2.524590613444203,3.8105578560267364,13,1,23.977973884404747,0.5819769070360366,Medium
39,PhD,16,Operations,5,9,5,85,0.4167511346285719,12.708027292507678,0.5296814873865524,8,3.937618570172988,9.619939098668226,45,3,9,6,4.110570278710757,4.9996993073327065,12,1,37.242675117596825,0.5394210573452917,Medium
53,Master,30,Operations,1,14,11,157,0.8581943877591649,16.980957104102963,0.7545231537845551,19,3.2982980138920683,0.8142768870693551,44,8,8,9,2.970995584517351,2.741165325981328,3,2,11.10463872918983,0.505963266310568,Medium
32,Bachelor,9,Finance,5,4,7,74,0.804077933460462,1.5838583985026693,0.9479235770885034,41,4.289098845891701,4.35840368872726,25,7,6,7,4.556856053696763,2.712371506499775,19,2,97.11055083647545,0.49888691330376145,Low
42,Bachelor,19,Operations,5,15,13,186,0.3602950400843254,15.873100467725813,0.8786814233251646,44,3.2506781627372345,5.558404876834986,50,1,1,7,2.3855972790514093,4.37035351773467,19,0,57.391744395957886,0.4453221860250334,Low
47,Bachelor,23,IT,5,12,10,118,0.6246668772720634,16.774706137812718,0.9528746417299182,49,4.85755702662904,4.051562070861649,35,7,2,7,2.477320675278579,4.222012445039454,10,1,12.780584279521289,0.4688334494311203,Low
46,Bachelor,23,Operations,2,19,1,138,0.4217841796652625,18.11548973866264,0.987103580159614,15,1.8688963966043257,2.1057919050494336,51,0,3,9,4.554943157546502,3.924303526938194,17,2,35.28060092659058,0.45244388812868686,Low
43,PhD,20,Finance,1,17,2,19,0.5362339319990803,3.8362719598931534,0.40640207620369767,16,3.856527974408611,5.929884887825098,80,8,3,8,2.857481280728164,2.8529185496361156,0,1,54.703914362065596,0.47945963336374553,Low
